"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Hunger","Saturation","Ore Dict keys"
"Pam's HarvestCraft","harvestcraft:figjellyitem",14181,0,"false","Fig Jelly",2,1.2,"foodFigjelly"
"Pam's HarvestCraft","harvestcraft:figjellysandwichitem",14182,0,"false","Fig Jelly Sandwich",6,1.2,"foodFigjellysandwich"
"Pam's HarvestCraft","harvestcraft:figjuiceitem",13852,0,"false","Fig Juice",2,1.2,"foodFigjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:figsmoothieitem",14183,0,"false","Fig Smoothie",3,1.2,"foodFigsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:figyogurtitem",14184,0,"false","Fig Yogurt",2,1.2,"foodFigyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:firmtofuitem",14169,0,"false","Firm Tofu",2,1.2,"foodFirmtofu"
"Pam's HarvestCraft","harvestcraft:fishandchipsitem",13878,0,"false","Fish and Chips",7,1.2,"foodFishandchips"
"Pam's HarvestCraft","harvestcraft:fishdinneritem",13954,0,"false","Fish Dinner",7,1.2,"foodFishdinner"
"Pam's HarvestCraft","harvestcraft:fishlettucewrapitem",13902,0,"false","Fish Lettuce Wrap",3,1.2,"foodFishlettucewrap"
"Pam's HarvestCraft","harvestcraft:fishsandwichitem",13876,0,"false","Fish Sandwich",6,1.2,"foodFishsandwich"
"Pam's HarvestCraft","harvestcraft:fishsticksitem",13877,0,"false","Fish Sticks",5,1.2,"foodFishsticks"
"Pam's HarvestCraft","harvestcraft:fishtacoitem",13915,0,"false","Fish Taco",8,1.2,"foodFishtaco"
"Pam's HarvestCraft","harvestcraft:flaxitem",13582,0,"false","Flax",1,0.6,"cropFlax,listAllfiber"
"Pam's HarvestCraft","harvestcraft:footlongitem",14066,0,"false","Footlong",8,1.2,"foodFootlong"
"Pam's HarvestCraft","harvestcraft:fortunecookieitem",14403,0,"false","Fortune Cookie",5,1.2,"foodFortunecookie,listAllcookie"
"Pam's HarvestCraft","harvestcraft:frenchtoastitem",14050,0,"false","French Toast",8,1.2,"foodFrenchtoast"
"Pam's HarvestCraft","harvestcraft:friedbolognasandwichitem",14561,0,"false","Fried Bologna Sandwich",8,1.2,"foodFriedbolognasandwich"
"Pam's HarvestCraft","harvestcraft:friedchickenitem",14065,0,"false","Fried Chicken",8,1.2,"foodFriedchicken"
"Pam's HarvestCraft","harvestcraft:friedeggitem",13880,0,"false","Fried Egg",3,1.2,"foodFriedegg"
"Pam's HarvestCraft","harvestcraft:friedfeastitem",14688,0,"false","Fried Feast",18,1.2,"foodFriedfeast"
"Pam's HarvestCraft","harvestcraft:friedgreentomatoesitem",14407,0,"false","Fried Green Tomatoes",5,1.2,"foodFriedgreentomatoes"
"Pam's HarvestCraft","harvestcraft:friedonionsitem",14252,0,"false","Fried Onions",2,1.2,"foodFriedonions"
"Pam's HarvestCraft","harvestcraft:friedpecanokraitem",14287,0,"false","Fried Pecan Okra",4,1.2,"foodFriedpecanokra"
"Pam's HarvestCraft","harvestcraft:friedriceitem",13935,0,"false","Fried Rice",5,1.2,"foodFriedrice"
"Pam's HarvestCraft","harvestcraft:friesitem",13864,0,"false","Fries",2,1.2,"foodFries"
"Pam's HarvestCraft","harvestcraft:frogcookeditem",14238,0,"false","Cooked Frog Legs",2,1.2,"foodFrogcooked"
"Pam's HarvestCraft","harvestcraft:froglegstirfryitem",14436,0,"false","Frog Leg Stirfry",6,1.2,"foodFroglegstirfry"
"Pam's HarvestCraft","harvestcraft:frograwitem",14729,0,"false","Raw Frog",1,0.6,"foodFrograw,listAllmeatraw"
"Pam's HarvestCraft","harvestcraft:frosteddonutitem",14056,0,"false","Frosted Donut",8,1.2,"foodFrosteddonut"
"Pam's HarvestCraft","harvestcraft:fruitcakeitem",14644,0,"false","Fruit Cake",11,1.2,"foodFruitcake"
"Pam's HarvestCraft","harvestcraft:fruitcreamfestivalbreaditem",14441,0,"false","Fruit Cream Festival Bread",7,1.2,"foodFruitcreamfestivalbread"
"Pam's HarvestCraft","harvestcraft:fruitcrumbleitem",14024,0,"false","Fruit Crumble",5,1.2,"foodFruitcrumble"
"Pam's HarvestCraft","harvestcraft:fruitpunchitem",14099,0,"false","Fruit Punch",2,1.2,"foodFruitpunch"
"Pam's HarvestCraft","harvestcraft:fruitsaladitem",13894,0,"false","Fruit Salad",2,1.2,"foodFruitsalad"
"Pam's HarvestCraft","harvestcraft:futomakiitem",14219,0,"false","Futo Maki",9,1.2,"foodFutomaki"
"Pam's HarvestCraft","harvestcraft:gardensoupitem",14108,0,"false","Garden Soup",4,1.2,"foodGardensoup"
"Pam's HarvestCraft","harvestcraft:garlicbreaditem",13998,0,"false","Garlic Bread",7,1.2,"foodGarlicbread"
"Pam's HarvestCraft","harvestcraft:garlicchickenitem",14000,0,"false","Garlic Chicken",6,1.2,"foodGarlicchicken"
"Pam's HarvestCraft","harvestcraft:garlicitem",13498,0,"false","Garlic",1,0.6,"cropGarlic,listAllherb"
"Pam's HarvestCraft","harvestcraft:garlicmashedpotatoesitem",13999,0,"false","Garlic Mashed Potatoes",6,1.2,"foodGarlicmashedpotatoes"
"Pam's HarvestCraft","harvestcraft:garlicsteakitem",14462,0,"false","Garlic Steak",6,1.2,"foodGarlicsteak"
"Pam's HarvestCraft","harvestcraft:generaltsochickenitem",14217,0,"false","General Tso's Chicken",7,1.2,"foodGeneraltsochicken"
"Pam's HarvestCraft","harvestcraft:gherkinitem",14226,0,"false","Gherkin",5,1.2,"foodGherkin"
"Pam's HarvestCraft","harvestcraft:gigapickleitem",13566,0,"false","Giga Pickle",1,0.6,"foodGigapickle,foodPickles"
"Pam's HarvestCraft","harvestcraft:gingerbreaditem",13991,0,"false","Ginger Bread",7,1.2,"foodGingerbread"
"Pam's HarvestCraft","harvestcraft:gingerchickenitem",14156,0,"false","Ginger Chicken",6,1.2,"foodGingerchicken"
"Pam's HarvestCraft","harvestcraft:gingeredrhubarbtartitem",14159,0,"false","Gingered Rhubarb Tart",8,1.2,"foodGingeredrhubarbtart"
"Pam's HarvestCraft","harvestcraft:gingeritem",13500,0,"false","Ginger",1,0.6,"cropGinger,listAllspice"
"Pam's HarvestCraft","harvestcraft:gingersnapsitem",13992,0,"false","Ginger Snaps",3,1.2,"foodGingersnaps"
"Pam's HarvestCraft","harvestcraft:gingersodaitem",14146,0,"false","Ginger Ale",3,1.2,"foodGingersoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:glazedcarrotsitem",13858,0,"false","Glazed Carrots",4,1.2,"foodGlazedcarrots"
"Pam's HarvestCraft","harvestcraft:glisteningsaladitem",14658,0,"false","Glistening Salad",12,1.2,"foodGlisteningsalad"
"Pam's HarvestCraft","harvestcraft:gooseberryitem",13695,0,"false","Gooseberry",1,0.6,"cropGooseberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:gooseberryjellyitem",14288,0,"false","Gooseberry Jelly",2,1.2,"foodGooseberryjelly"
"Pam's HarvestCraft","harvestcraft:gooseberryjellysandwichitem",14289,0,"false","Gooseberry Jelly Sandwich",6,1.2,"foodGooseberryjellysandwich"
"Pam's HarvestCraft","harvestcraft:gooseberrymilkshakeitem",14290,0,"false","Gooseberry Milkshake",3,1.2,"foodGooseberrymilkeshake"
"Pam's HarvestCraft","harvestcraft:gooseberrypieitem",14291,0,"false","Gooseberry Pie",5,1.2,"foodGooseberrypie"
"Pam's HarvestCraft","harvestcraft:gooseberrysmoothieitem",14292,0,"false","Gooseberry Smoothie",3,1.2,"foodGooseberrysmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:gooseberryyogurtitem",14293,0,"false","Gooseberry Yogurt",2,1.2,"foodGooseberryyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:gourmetbeefburgeritem",14692,0,"false","Gourmet Beef Burger",19,1.2,"foodGourmetbeefburger"
"Pam's HarvestCraft","harvestcraft:gourmetbeefpattyitem",14487,0,"false","Gourmet Beef Patty",6,1.2,"foodGourmetbeefpatty"
"Pam's HarvestCraft","harvestcraft:gourmetmuttonburgeritem",14680,0,"false","Gourmet Mutton Burger",16,1.2,"foodGourmetmuttonburger"
"Pam's HarvestCraft","harvestcraft:gourmetmuttonpattyitem",14488,0,"false","Gourmet Mutton Patty",6,1.2,"foodGourmetmuttonpatty"
"Pam's HarvestCraft","harvestcraft:gourmetporkburgeritem",14674,0,"false","Gourmet Pork Burger",14,1.2,"foodGourmetporkburger"
"Pam's HarvestCraft","harvestcraft:gourmetporkpattyitem",14489,0,"false","Gourmet Pork Patty",6,1.2,"foodGourmetporkpatty"
"Pam's HarvestCraft","harvestcraft:gourmetvenisonburgeritem",14697,0,"false","Gourmet Venison Burger",20,1.2,"foodGourmetvenisonburger"
"Pam's HarvestCraft","harvestcraft:gourmetvenisonpattyitem",14490,0,"false","Gourmet Venison Patty",6,1.2,"foodGourmetvenisonpatty"
"Pam's HarvestCraft","harvestcraft:grapefruititem",13653,0,"false","Grapefruit",1,0.6,"cropGrapefruit,listAllcitrus,listAllfruit"
"Pam's HarvestCraft","harvestcraft:grapefruitjellyitem",14185,0,"false","Grapefruit Jelly",2,1.2,"foodGrapefruitjelly"
"Pam's HarvestCraft","harvestcraft:grapefruitjellysandwichitem",14186,0,"false","Grapefruit Jelly Sandwich",6,1.2,"foodGrapefruitjellysandwich"
"Pam's HarvestCraft","harvestcraft:grapefruitjuiceitem",13853,0,"false","Grapefruit Juice",2,1.2,"foodGrapefruitjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:grapefruitsmoothieitem",14187,0,"false","Grapefruit Smoothie",3,1.2,"foodGrapefruitjellysmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:grapefruitsodaitem",14189,0,"false","Grapefruit Soda",4,1.2,"foodGrapefruitsoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:grapefruityogurtitem",14188,0,"false","Grapefruit Yogurt",2,1.2,"foodGrapefruityogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:grapeitem",13550,0,"false","Grape",1,0.6,"cropGrape,listAllfruit"
"Pam's HarvestCraft","harvestcraft:grapejellyitem",13926,0,"false","Grape Jelly",2,1.2,"foodGrapejelly"
"Pam's HarvestCraft","harvestcraft:grapejuiceitem",13834,0,"false","Grape Juice",2,1.2,"foodGrapejuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:grapesaladitem",13927,0,"false","Grape Salad",3,1.2,"foodGrapesalad"
"Pam's HarvestCraft","harvestcraft:grapesmoothieitem",14317,0,"false","Grape Smoothie",3,1.2,"foodGrapesmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:grapesodaitem",14147,0,"false","Grape Soda",4,1.2,"foodGrapesoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:grapeyogurtitem",14071,0,"false","Grape Yogurt",2,1.2,"foodGrapeyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:gravlaxitem",14568,0,"false","Gravlax",4,1.2,"foodGravlax"
"Pam's HarvestCraft","harvestcraft:gravyitem",14333,0,"false","Gravy",3,1.2,"foodGravy"
"Pam's HarvestCraft","harvestcraft:greenbeancasseroleitem",14456,0,"false","Green Bean Casserole",6,1.2,"foodGreenbeancasserole"
"Pam's HarvestCraft","harvestcraft:greeneggsandhamitem",14383,0,"false","Green Eggs and Ham",5,1.2,"foodGreeneggsandham"
"Pam's HarvestCraft","harvestcraft:greengrapeitem",13584,0,"false","Green Grape",1,0.6,"cropGrape,cropGreengrape,listAllfruit"
"Pam's HarvestCraft","harvestcraft:greenheartfishitem",14745,0,"false","Green Heart Fish",1,0.6,"foodGreenheartfish,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:greenteaitem",14475,0,"false","Green Tea",2,1.2,"foodGreentea"
"Pam's HarvestCraft","harvestcraft:grilledasparagusitem",13805,0,"false","Grilled Asparagus",2,1.2,"foodGrilledasparagus"
"Pam's HarvestCraft","harvestcraft:grilledcheeseitem",13811,0,"false","Grilled Cheese",8,1.2,"foodGrilledcheese"
"Pam's HarvestCraft","harvestcraft:grilledcheesevegemitetoastitem",14415,0,"false","Grilled Cheese Vegemite Toast",9,1.2,"foodGrilledcheesevegemitetoast"
"Pam's HarvestCraft","harvestcraft:grilledeggplantitem",13807,0,"false","Grilled Eggplant",2,1.2,"foodGrilledeggplant"
"Pam's HarvestCraft","harvestcraft:grilledmushroomitem",13865,0,"false","Grilled Mushroom",2,1.2,"foodGrilledmushroom"
"Pam's HarvestCraft","harvestcraft:grilledskewersitem",13946,0,"false","Grilled Skewer",4,1.2,"foodGrilledskewers"
"Pam's HarvestCraft","harvestcraft:gritsitem",14391,0,"false","Grits",4,1.2,"foodGrits"
"Pam's HarvestCraft","harvestcraft:groiledcheesesandwichitem",14637,0,"false","Groiled Cheese Sandwich",10,1.2,"foodGroiledcheesesandwich"
"Pam's HarvestCraft","harvestcraft:grouperrawitem",14730,0,"false","Raw Grouper",1,0.6,"foodGrouperraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:guacamoleitem",14020,0,"false","Guacamole",5,1.2,"foodGuacamole"
"Pam's HarvestCraft","harvestcraft:guavaitem",13728,0,"false","Guava",1,0.6,"listAllfruit"
"Pam's HarvestCraft","harvestcraft:guisoitem",14491,0,"false","Guiso",9,1.2,"foodGuiso"
"Pam's HarvestCraft","harvestcraft:gumboitem",14669,0,"false","Gumbo",13,1.2,"foodGumbo"
"Pam's HarvestCraft","harvestcraft:gummybearsitem",14098,0,"false","Gummy Bears",3,1.2,"foodGummybears"
"Pam's HarvestCraft","harvestcraft:gyudonitem",14553,0,"false","Gyudon",6,1.2,"foodGyudon"
"Pam's HarvestCraft","harvestcraft:haggisitem",14437,0,"false","Haggis",6,1.2,"foodHaggis"
"Pam's HarvestCraft","harvestcraft:hamandcheesesandwichitem",14389,0,"false","Ham and Cheese Sandwich",7,1.2,"foodHamandcheesesandwich"
"Pam's HarvestCraft","harvestcraft:hamandpineapplepizzaitem",14457,0,"false","Ham and Pineapple Pizza",9,1.2,"foodHamandpineapplepizza"
"Pam's HarvestCraft","harvestcraft:hamburgeritem",13873,0,"false","Hamburger",6,1.2,"foodHamburger"
"Pam's HarvestCraft","harvestcraft:hamsweetpicklesandwichitem",14655,0,"false","Ham & Sweet Pickle Sandwich",12,1.2,"foodHamsweetpicklesandwich"
"Pam's HarvestCraft","harvestcraft:harvestpumpkinitem",14755,0,"false","Pumpkin",1,0.6,"cropPumpkin,listAllveggie"
"Pam's HarvestCraft","harvestcraft:hashitem",13907,0,"false","Hash",5,1.2,"foodHash"
"Pam's HarvestCraft","harvestcraft:hazelnutitem",13683,0,"false","Hazelnut",1,0.6,""
"Pam's HarvestCraft","harvestcraft:heartybreakfastitem",14677,0,"false","Hearty Breakfast",15,1.2,"foodHeartyBreakfast"
"Pam's HarvestCraft","harvestcraft:herbbutterparsnipsitem",14166,0,"false","Herb Butter Parsnips",4,1.2,"foodHerbbutterparsnips"
"Pam's HarvestCraft","harvestcraft:herringrawitem",14731,0,"false","Raw Herring",1,0.6,"foodHerringraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:homestylelunchitem",14651,0,"false","Homestyle Lunch",11,1.2,"foodHomestylelunch"
"Pam's HarvestCraft","harvestcraft:honeybreaditem",14354,0,"false","Honey Bread",5,1.2,"foodHoneybread"
"Pam's HarvestCraft","harvestcraft:honeybunitem",14355,0,"false","Honeybun",9,1.2,"foodHoneybun"
"Pam's HarvestCraft","harvestcraft:honeycombchocolatebaritem",14221,0,"false","Honeycomb Chocolate Bar",3,1.2,"foodHoneycombchocolatebar"
"Pam's HarvestCraft","harvestcraft:honeyglazedcarrotsitem",14356,0,"false","Honey Glazed Carrots",6,1.2,"foodHoneyglazedcarrots"
"Pam's HarvestCraft","harvestcraft:honeyglazedhamitem",14357,0,"false","Honey Glazed Ham",5,1.2,"foodHoneyglazedham"
"Pam's HarvestCraft","harvestcraft:honeyitem",14704,0,"false","Honey",2,0.6,"dropHoney,foodHoneydrop,listAllsugar"
"Pam's HarvestCraft","harvestcraft:honeylemonlambitem",14161,0,"false","Honey Lemon Lamb",6,1.2,"foodHoneylemonlamb"
"Pam's HarvestCraft","harvestcraft:honeysandwichitem",14324,0,"false","Honey Sandwich",6,1.2,"foodHoneysandwich"
"Pam's HarvestCraft","harvestcraft:honeysoyribsitem",14358,0,"false","Honey Soy Ribs",9,1.2,"foodHoneysoyribs"
"Pam's HarvestCraft","harvestcraft:hotandsoursoupitem",14625,0,"false","Hot and Sour Soup",10,1.2,"foodHotandsoursoup"
"Pam's HarvestCraft","harvestcraft:hotchocolateitem",13890,0,"false","Hot Chocolate",2,1.2,"foodHotchocolate"
"Pam's HarvestCraft","harvestcraft:hotcocoaitem",14575,0,"false","Hot Cocoa",5,1.2,"foodHotcocoa"
"Pam's HarvestCraft","harvestcraft:hotdishcasseroleitem",14464,0,"false","Hot Dish Casserole",9,1.2,"foodHotdishcasserole"
"Pam's HarvestCraft","harvestcraft:hotdogitem",13871,0,"false","Hotdog",5,1.2,"foodHotdog"
"Pam's HarvestCraft","harvestcraft:hotwingsitem",13948,0,"false","Hot Wings",3,1.2,"foodHotwings"
"Pam's HarvestCraft","harvestcraft:huckleberryitem",13586,0,"false","Huckleberry",1,0.6,"cropHuckleberry,cropWildberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:hummusitem",14369,0,"false","Hummus",5,1.2,"foodHummus"
"Pam's HarvestCraft","harvestcraft:hushpuppiesitem",14294,0,"false","Hushpuppies",5,1.2,"foodHushpuppies"
"Pam's HarvestCraft","harvestcraft:icecreamitem",13810,0,"false","Ice Cream",3,1.2,"foodIcecream,listAllicecream"
"Pam's HarvestCraft","harvestcraft:imagawayakiitem",14555,0,"false","Imagawayaki",5,1.2,"foodImagawayaki"
"Pam's HarvestCraft","harvestcraft:imitationcrabsticksitem",14565,0,"false","Imitation Crab Sticks",6,1.2,"foodImitationcrabsticks"
"Pam's HarvestCraft","harvestcraft:ironbrewitem",14370,0,"false","Iron Brew",9,1.2,"foodIronbrew"
"Pam's HarvestCraft","harvestcraft:jackfruititem",13634,0,"false","Jackfruit",1,0.6,"listAllveggie"
"Pam's HarvestCraft","harvestcraft:jaffaitem",14064,0,"false","Jaffa",6,1.2,"foodJaffa"
"Pam's HarvestCraft","harvestcraft:jambalayaitem",14670,0,"false","Jambalaya",13,1.2,"foodJambalaya"
"Pam's HarvestCraft","harvestcraft:jamrollitem",14328,0,"false","Jam Roll",4,1.2,"foodJamroll"
"Pam's HarvestCraft","harvestcraft:jelliedeelitem",14492,0,"false","Jellied Eel",5,1.2,"foodJelliedeel"
"Pam's HarvestCraft","harvestcraft:jellybeansitem",14061,0,"false","Jellybeans",3,1.2,"foodJellybeans"
"Pam's HarvestCraft","harvestcraft:jellydonutitem",14055,0,"false","Jelly Donut",6,1.2,"foodJellydonut"
"Pam's HarvestCraft","harvestcraft:jellyfishrawitem",14732,0,"false","Raw Jellyfish",1,0.6,"foodJellyfishraw"
"Pam's HarvestCraft","harvestcraft:jicamaitem",13588,0,"false","Jicama",1,0.6,"cropJicama,listAllveggie"
"Pam's HarvestCraft","harvestcraft:juniperberryitem",13610,0,"false","Juniperberry",1,0.6,"cropJuniperberry,cropWildberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:juteitem",13590,0,"false","Jute",1,0.6,"cropJute,listAllfiber"
"Pam's HarvestCraft","harvestcraft:kalechipsitem",14493,0,"false","Kale Chips",2,1.2,"foodKalechips"
"Pam's HarvestCraft","harvestcraft:kaleitem",13568,0,"false","Kale",1,0.6,"cropKale,listAllgreenveggie"
"Pam's HarvestCraft","harvestcraft:kenafitem",13592,0,"false","Kenaf",1,0.6,"cropKenaf,listAllfiber"
"Pam's HarvestCraft","harvestcraft:keylimepieitem",14041,0,"false","Keylime Pie",6,1.2,"foodKeylimepie"
"Pam's HarvestCraft","harvestcraft:kimchiitem",14295,0,"false","Kimchi",5,1.2,"foodKimchi"
"Pam's HarvestCraft","harvestcraft:kiwiitem",13552,0,"false","Kiwi",1,0.6,"cropKiwi,listAllfruit"
"Pam's HarvestCraft","harvestcraft:kiwijellyitem",14119,0,"false","Kiwi Jelly",2,1.2,"foodKiwijelly"
"Pam's HarvestCraft","harvestcraft:kiwijellysandwichitem",14120,0,"false","Kiwi Jelly Sandwich",6,1.2,"foodKiwijellysandwich"
"Pam's HarvestCraft","harvestcraft:kiwijuiceitem",13846,0,"false","Kiwi Juice",2,1.2,"foodKiwijuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:kiwismoothieitem",14083,0,"false","Kiwi Smoothie",3,1.2,"foodKiwismoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:kiwiyogurtitem",14084,0,"false","Kiwi Yogurt",2,1.2,"foodKiwiyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:kohlrabiitem",13594,0,"false","Kohlrabi",1,0.6,"cropKohlrabi,listAllveggie"
"Pam's HarvestCraft","harvestcraft:kohlundpinkelitem",14665,0,"false","Kohl und Pinkel",14,1.2,"foodKohlundpinkel"
"Pam's HarvestCraft","harvestcraft:koreandinneritem",14696,0,"false","Korean Dinner",24,1.2,"foodKoreandinner"
"Pam's HarvestCraft","harvestcraft:kungpaochickenitem",14343,0,"false","Kung Pao Chicken",6,1.2,"foodKungpaochicken"
"Pam's HarvestCraft","harvestcraft:lambbarleysoupitem",14160,0,"false","Lamb Barley Soup",7,1.2,"foodLambbarleysoup"
"Pam's HarvestCraft","harvestcraft:lambkebabitem",14230,0,"false","Lamb Kebab",5,1.2,"foodLambkebab"
"Pam's HarvestCraft","harvestcraft:lambwithmintsauceitem",14273,0,"false","Lamb with Mint Sauce",6,1.2,"foodLambwithmintsauce"
"Pam's HarvestCraft","harvestcraft:lasagnaitem",14371,0,"false","Lasagna",6,1.2,"foodLasagna"
"Pam's HarvestCraft","harvestcraft:lavendershortbreaditem",14212,0,"false","Lavender Shortbread",4,1.2,"foodLavendershortbread"
"Pam's HarvestCraft","harvestcraft:leafychickensandwichitem",13904,0,"false","Leafy Chicken Sandwich",7,1.2,"foodLeafychickensandwich"
"Pam's HarvestCraft","harvestcraft:leafyfishsandwichitem",13905,0,"false","Leafy Fish Sandwich",7,1.2,"foodLeafyfishsandwich"
"Pam's HarvestCraft","harvestcraft:leekbaconsoupitem",14165,0,"false","Leek Bacon Soup",5,1.2,"foodLeekbaconsoup"
"Pam's HarvestCraft","harvestcraft:leekitem",13514,0,"false","Leek",1,0.6,"cropLeek,listAllveggie"
"Pam's HarvestCraft","harvestcraft:lemonaideitem",13952,0,"false","Lemonade",3,1.2,"foodLemonaide"
"Pam's HarvestCraft","harvestcraft:lemonbaritem",13953,0,"false","Lemon Bar",5,1.2,"foodLemonbar"
"Pam's HarvestCraft","harvestcraft:lemonchickenitem",13958,0,"false","Lemon Chicken",5,1.2,"foodLemonchicken"
"Pam's HarvestCraft","harvestcraft:lemoncupcakeitem",14513,0,"false","Lemon Cupcake",8,1.2,"foodLemoncupcake"
"Pam's HarvestCraft","harvestcraft:lemondrizzlecakeitem",14372,0,"false","Lemon Drizzle Cake",7,1.2,"foodLemondrizzlecake"
"Pam's HarvestCraft","harvestcraft:lemonitem",13642,0,"false","Lemon",1,0.6,"cropLemon,listAllcitrus,listAllfruit"
"Pam's HarvestCraft","harvestcraft:lemonjellyitem",14121,0,"false","Lemon Jelly",2,1.2,"foodLemonjelly"
"Pam's HarvestCraft","harvestcraft:lemonjellysandwichitem",14122,0,"false","Lemon Jelly Sandwich",6,1.2,"foodLemonjellysandwich"
"Pam's HarvestCraft","harvestcraft:lemonlimesodaitem",14148,0,"false","Lemon-Lime Soda",5,1.2,"foodLemonlimesoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:lemonmeringueitem",13956,0,"false","Lemon Meringue",6,1.2,"foodLemonmeringue"
"Pam's HarvestCraft","harvestcraft:lemonsmoothieitem",13955,0,"false","Lemon Smoothie",3,1.2,"foodLemonsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:lemonyogurtitem",14068,0,"false","Lemon Yogurt",2,1.2,"foodLemonyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:lentilitem",13596,0,"false","Lentils",1,0.6,"cropLentil,listAllveggie"
"Pam's HarvestCraft","harvestcraft:lettuceitem",13516,0,"false","Lettuce",1,0.6,"cropLettuce,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:limeitem",13686,0,"false","Lime",1,0.6,"cropLime,listAllcitrus,listAllfruit"
"Pam's HarvestCraft","harvestcraft:limejellyitem",14123,0,"false","Lime Jelly",2,1.2,"foodLimejelly"
"Pam's HarvestCraft","harvestcraft:limejellysandwichitem",14124,0,"false","Lime Jelly Sandwich",6,1.2,"foodLimejellysandwich"
"Pam's HarvestCraft","harvestcraft:limejuiceitem",13841,0,"false","Lime Juice",2,1.2,"foodLimejuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:limesmoothieitem",14042,0,"false","Lime Smoothie",3,1.2,"foodLimesmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:limeyogurtitem",14043,0,"false","Lime Yogurt",2,1.2,"foodLimeyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:liverandonionsitem",14402,0,"false","Liver and Onions",4,1.2,"foodLiverandonions"
"Pam's HarvestCraft","harvestcraft:loadedbakedpotatoitem",13860,0,"false","Loaded Baked Potato",8,1.2,"foodLoadedbakedpotato"
"Pam's HarvestCraft","harvestcraft:lycheeitem",13722,0,"false","Lychee",1,0.6,"listAllfruit"
"Pam's HarvestCraft","harvestcraft:lycheeteaitem",14542,0,"false","Lychee Tea",3,1.2,"foodLycheetea"
"Pam's HarvestCraft","harvestcraft:mangochutneyitem",14334,0,"false","Mango Chutney",4,1.2,"foodMangochutney"
"Pam's HarvestCraft","harvestcraft:mangoitem",13710,0,"false","Mango",1,0.6,"cropMango,listAllfruit"
"Pam's HarvestCraft","harvestcraft:mangojellyitem",14125,0,"false","Mango Jelly",2,1.2,"foodMangojelly"
"Pam's HarvestCraft","harvestcraft:mangojellysandwichitem",14126,0,"false","Mango Jelly Sandwich",6,1.2,"foodMangojellysandwich"
"Pam's HarvestCraft","harvestcraft:mangojuiceitem",13842,0,"false","Mango Juice",2,1.2,"foodMangojuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:mangosmoothieitem",14044,0,"false","Mango Smoothie",3,1.2,"foodMangosmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:mangoyogurtitem",14045,0,"false","Mango Yogurt",2,1.2,"foodMangoyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:manjuuitem",14215,0,"false","Manj?",3,1.2,"foodManjuu"
"Pam's HarvestCraft","harvestcraft:maplecandiedbaconitem",14206,0,"false","Maple Candied Bacon",3,1.2,"foodMaplecandiedbacon"
"Pam's HarvestCraft","harvestcraft:mapleoatmealitem",14203,0,"false","Maple Oatmeal",2,1.2,"foodMapleoatmeal"
"Pam's HarvestCraft","harvestcraft:maplesausageitem",14202,0,"false","Maple Sausage",4,1.2,"foodMaplesausage"
"Pam's HarvestCraft","harvestcraft:maplesyrupitem",13746,0,"false","Maple Syrup",1,0.6,"cropMaplesyrup"
"Pam's HarvestCraft","harvestcraft:maplesyruppancakesitem",14200,0,"false","Maple Syrup Pancakes",7,1.2,"foodMaplesyruppancakes"
"Pam's HarvestCraft","harvestcraft:maplesyrupwafflesitem",14201,0,"false","Maple Syrup Waffles",7,1.2,"foodMaplesyrupwaffles"
