"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Ore Dict keys"
"The Betweenlands","thebetweenlands:items_plant_drop",15292,26,"true","Soft Rush Leaves",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,27,"true","Sundew Head",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,28,"true","Swamp Tallgrass Blades",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,29,"true","Cave Moss",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,30,"true","Moss",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,31,"true","Milkweed Flower",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,32,"true","Hanger",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,33,"true","Pitcher Plant Trap",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,34,"true","Water Weeds",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,35,"true","Venus Fly Trap Head",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,36,"true","Volarpad Leaf",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,37,"true","Thorn Branch",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,38,"true","Poison Ivy Leaves",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,39,"true","Bladderwort Stalk",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,40,"true","Bladderwort Flower",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,41,"true","Edge Shroom Gills",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,42,"true","Edge Moss Clump",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,43,"true","Edge Leaf",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,44,"true","Rotbulb Stalk",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,45,"true","Pale Grass Blades",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,46,"true","String Root Fibers",""
"The Betweenlands","thebetweenlands:items_plant_drop",15292,47,"true","Cryptweed Blades",""
"The Betweenlands","thebetweenlands:jam_donut",15311,0,"false","Jam Donut",""
"The Betweenlands","thebetweenlands:jellyfish",15516,0,"false","Jellyfish",""
"The Betweenlands","thebetweenlands:kraken_calamari",15316,0,"false","Kraken Calamari",""
"The Betweenlands","thebetweenlands:kraken_tentacle",15315,0,"false","Kraken Tentacle",""
"The Betweenlands","thebetweenlands:lantern_paper_1",15234,0,"false","Blank Amate Paper Lantern",""
"The Betweenlands","thebetweenlands:lantern_paper_2",15235,0,"false","Checkered Amate Paper Lantern",""
"The Betweenlands","thebetweenlands:lantern_paper_3",15236,0,"false","Framed Amate Paper Lantern",""
"The Betweenlands","thebetweenlands:lantern_silt_glass",15237,0,"false","Silt Glass Lantern",""
"The Betweenlands","thebetweenlands:lattice",14921,0,"false","Lattice",""
"The Betweenlands","thebetweenlands:lattice_fine",14922,0,"false","Fine Lattice",""
"The Betweenlands","thebetweenlands:leaves_hearthgrove_tree",14822,0,"false","Hearthgrove Leaves","treeLeaves"
"The Betweenlands","thebetweenlands:leaves_nibbletwig_tree",14823,0,"false","Nibbletwig Leaves","treeLeaves"
"The Betweenlands","thebetweenlands:leaves_rubber_tree",14821,0,"false","Rubber Tree Leaves","treeLeaves"
"The Betweenlands","thebetweenlands:leaves_sap_tree",14820,0,"false","Sap Tree Leaves","treeLeaves"
"The Betweenlands","thebetweenlands:leaves_spirit_tree_bottom",14826,0,"false","Lower Spirit Tree Leaves","treeLeaves"
"The Betweenlands","thebetweenlands:leaves_spirit_tree_middle",14825,0,"false","Middle Spirit Tree Leaves","treeLeaves"
"The Betweenlands","thebetweenlands:leaves_spirit_tree_top",14824,0,"false","Upper Spirit Tree Leaves","treeLeaves"
"The Betweenlands","thebetweenlands:leaves_weedwood_tree",14819,0,"false","Weedwood Leaves","treeLeaves"
"The Betweenlands","thebetweenlands:lichen",15167,0,"false","Lichen",""
"The Betweenlands","thebetweenlands:life_crystal",15504,0,"false","Life Crystal","gemLifeCrystal"
"The Betweenlands","thebetweenlands:life_crystal_fragment",15505,0,"false","Life Crystal Fragment","gemLifeCrystal"
"The Betweenlands","thebetweenlands:life_crystal_stalactite",14794,0,"true","Life Crystal Stalactite",""
"The Betweenlands","thebetweenlands:life_crystal_stalactite",14794,1,"true","Life Crystal Ore","oreLifeCrystal"
"The Betweenlands","thebetweenlands:limestone",14780,0,"false","Limestone",""
"The Betweenlands","thebetweenlands:limestone_brick_slab",14951,0,"false","Limestone Brick Slab",""
"The Betweenlands","thebetweenlands:limestone_brick_stairs",14898,0,"false","Limestone Brick Stairs",""
"The Betweenlands","thebetweenlands:limestone_brick_wall",15013,0,"false","Limestone Brick Wall",""
"The Betweenlands","thebetweenlands:limestone_bricks",14860,0,"false","Limestone Bricks",""
"The Betweenlands","thebetweenlands:limestone_chiseled",14840,0,"false","Chiseled Limestone",""
"The Betweenlands","thebetweenlands:limestone_pillar",14888,0,"false","Limestone Pillar",""
"The Betweenlands","thebetweenlands:limestone_slab",14952,0,"false","Limestone Slab",""
"The Betweenlands","thebetweenlands:limestone_stairs",14900,0,"false","Limestone Stairs",""
"The Betweenlands","thebetweenlands:limestone_tiles",14861,0,"false","Limestone Tiles",""
"The Betweenlands","thebetweenlands:limestone_wall",15014,0,"false","Limestone Wall",""
"The Betweenlands","thebetweenlands:living_weedwood_shield",15421,0,"false","Living Weedwood Shield",""
"The Betweenlands","thebetweenlands:location_debug",15509,0,"false","Location Debug",""
"The Betweenlands","thebetweenlands:log_hearthgrove",14807,1,"true","Hearthgrove Log","logWood"
"The Betweenlands","thebetweenlands:log_hearthgrove",14807,3,"true","Hearthgrove Log","logWood"
"The Betweenlands","thebetweenlands:log_hearthgrove",14807,5,"true","Tarred Hearthgrove Log","logWood"
"The Betweenlands","thebetweenlands:log_hearthgrove",14807,7,"true","Tarred Hearthgrove Log","logWood"
"The Betweenlands","thebetweenlands:log_nibbletwig",14808,0,"true","Nibbletwig Log","logWood"
"The Betweenlands","thebetweenlands:log_nibbletwig",14808,12,"true","Nibbletwig Log","logWood"
"The Betweenlands","thebetweenlands:log_portal",15182,0,"true","Portal Frame",""
"The Betweenlands","thebetweenlands:log_portal",15182,12,"true","Portal Frame",""
"The Betweenlands","thebetweenlands:log_rotten_bark",14804,0,"true","Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rotten_bark_carved_1",15076,0,"false","Carved Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rotten_bark_carved_10",15085,0,"false","Carved Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rotten_bark_carved_11",15086,0,"false","Carved Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rotten_bark_carved_12",15087,0,"false","Carved Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rotten_bark_carved_13",15088,0,"false","Carved Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rotten_bark_carved_14",15089,0,"false","Carved Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rotten_bark_carved_15",15090,0,"false","Carved Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rotten_bark_carved_16",15091,0,"false","Carved Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rotten_bark_carved_2",15077,0,"false","Carved Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rotten_bark_carved_3",15078,0,"false","Carved Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rotten_bark_carved_4",15079,0,"false","Carved Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rotten_bark_carved_5",15080,0,"false","Carved Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rotten_bark_carved_6",15081,0,"false","Carved Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rotten_bark_carved_7",15082,0,"false","Carved Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rotten_bark_carved_8",15083,0,"false","Carved Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rotten_bark_carved_9",15084,0,"false","Carved Rotten Bark",""
"The Betweenlands","thebetweenlands:log_rubber",14806,0,"false","Rubber Tree Log","logWood"
"The Betweenlands","thebetweenlands:log_sap",14811,0,"true","Sap Tree Log","logWood"
"The Betweenlands","thebetweenlands:log_sap",14811,12,"true","Sap Tree Log","logWood"
"The Betweenlands","thebetweenlands:log_spirit_tree",14809,0,"true","Spirit Tree Log","logWood"
"The Betweenlands","thebetweenlands:log_spirit_tree",14809,12,"true","Spirit Tree Log","logWood"
"The Betweenlands","thebetweenlands:log_spreading_rotten_bark",14805,0,"false","Spreading Rotten Bark",""
"The Betweenlands","thebetweenlands:log_weedwood",14803,0,"true","Weedwood Log","logWood"
"The Betweenlands","thebetweenlands:log_weedwood",14803,12,"true","Weedwood Log","logWood"
"The Betweenlands","thebetweenlands:lonely_fire",15476,0,"false","Music Disc","record"
"The Betweenlands","thebetweenlands:loot_pot",14883,0,"true","Pot of Chance",""
"The Betweenlands","thebetweenlands:loot_pot",14883,4,"true","Pot of Chance",""
"The Betweenlands","thebetweenlands:loot_pot",14883,8,"true","Pot of Chance",""
"The Betweenlands","thebetweenlands:loot_urn",15065,0,"true","Urn of Chance",""
"The Betweenlands","thebetweenlands:loot_urn",15065,4,"true","Urn of Chance",""
"The Betweenlands","thebetweenlands:loot_urn",15065,8,"true","Urn of Chance",""
"The Betweenlands","thebetweenlands:lore_scrap",15543,0,"false","Lurking Shadows",""
"The Betweenlands","thebetweenlands:lurker_skin_boots",15373,0,"false","Lurker Skin Boots","itemArmor,itemBoots"
"The Betweenlands","thebetweenlands:lurker_skin_chestplate",15371,0,"false","Lurker Skin Chestplate","itemArmor,itemChestplate"
"The Betweenlands","thebetweenlands:lurker_skin_helmet",15370,0,"false","Lurker Skin Helmet","itemArmor,itemHelmet"
"The Betweenlands","thebetweenlands:lurker_skin_leggings",15372,0,"false","Lurker Skin Leggings","itemArmor,itemLeggings"
"The Betweenlands","thebetweenlands:lurker_skin_patch",15556,0,"false","Lurker Skin Patch",""
"The Betweenlands","thebetweenlands:lurker_skin_pouch",15452,0,"false","Lurker Skin Pouch",""
"The Betweenlands","thebetweenlands:lurker_skin_shield",15428,0,"false","Lurker Skin Shield",""
"The Betweenlands","thebetweenlands:lyestone",15248,0,"false","Lyestone",""
"The Betweenlands","thebetweenlands:magic_item_magnet",15552,0,"false","Magic Item Magnet",""
"The Betweenlands","thebetweenlands:manual_hl",15429,0,"false","Herblore Book",""
"The Betweenlands","thebetweenlands:marsh_hibiscus",15135,0,"false","Marsh Hibiscus",""
"The Betweenlands","thebetweenlands:marsh_mallow",15136,0,"false","Marsh Mallow",""
"The Betweenlands","thebetweenlands:marsh_marigold_flower",15141,0,"false","Marsh Marigold Flower",""
"The Betweenlands","thebetweenlands:marsh_runner_boots",15391,0,"false","Boots of the Marsh Runner","itemArmor,itemBoots"
"The Betweenlands","thebetweenlands:marshmallow",15329,0,"false","Green Marshmallow","foodMarshmallows"
"The Betweenlands","thebetweenlands:marshmallow_pink",15330,0,"false","Pink Marshmallow","foodMarshmallows"
"The Betweenlands","thebetweenlands:middle_fruit",15317,0,"false","White Pear","cropPear,listAllfruit"
"The Betweenlands","thebetweenlands:middle_fruit_bush_seeds",15301,0,"false","White Pear Seeds",""
"The Betweenlands","thebetweenlands:middle_fruit_jello",15327,0,"false","White Pear Jello",""
"The Betweenlands","thebetweenlands:milkweed",15143,0,"false","Milkweed",""
"The Betweenlands","thebetweenlands:mince_pie",15318,0,"false","Mince Pie",""
"The Betweenlands","thebetweenlands:mire_coral",15114,0,"false","Mire Coral",""
"The Betweenlands","thebetweenlands:mire_coral_block",14911,0,"false","Mire Coral Block",""
"The Betweenlands","thebetweenlands:mire_scramble",15343,0,"false","Mire Scramble",""
"The Betweenlands","thebetweenlands:mire_snail_egg",15304,0,"false","Mire Snail Egg","listAllegg"
"The Betweenlands","thebetweenlands:mire_snail_egg_cooked",15305,0,"false","Cooked Mire Snail Egg","foodFriedegg"
"The Betweenlands","thebetweenlands:mist_bridge",15249,0,"false","Mist Bridge",""
"The Betweenlands","thebetweenlands:mist_staff",15463,0,"false","Staff of the Mist Walker",""
"The Betweenlands","thebetweenlands:mob_spawner",14884,0,"false","Monster Spawner",""
"The Betweenlands","thebetweenlands:mortar",15216,0,"false","Mortar",""
"The Betweenlands","thebetweenlands:moss",15165,0,"false","Moss",""
"The Betweenlands","thebetweenlands:moss_bed_item",15526,0,"false","Moss Bed",""
"The Betweenlands","thebetweenlands:moss_filter",15578,0,"false","Moss Mesh Strainer",""
"The Betweenlands","thebetweenlands:mossy_betweenstone_brick_slab",14957,0,"false","Mossy Betweenstone Brick Slab",""
"The Betweenlands","thebetweenlands:mossy_betweenstone_brick_stairs",14904,0,"false","Mossy Betweenstone Brick Stairs",""
"The Betweenlands","thebetweenlands:mossy_betweenstone_brick_wall",15019,0,"false","Mossy Betweenstone Brick Wall",""
"The Betweenlands","thebetweenlands:mossy_betweenstone_bricks",14862,0,"false","Mossy Betweenstone Bricks",""
"The Betweenlands","thebetweenlands:mossy_betweenstone_tiles",14863,0,"false","Mossy Betweenstone Tiles",""
"The Betweenlands","thebetweenlands:mossy_limestone_bricks",14864,0,"false","Mossy Limestone Bricks",""
"The Betweenlands","thebetweenlands:mossy_smooth_betweenstone",14865,0,"false","Mossy Smooth Betweenstone",""
"The Betweenlands","thebetweenlands:mossy_smooth_betweenstone_slab",14958,0,"false","Mossy Smooth Betweenstone Slab",""
"The Betweenlands","thebetweenlands:mossy_smooth_betweenstone_stairs",14905,0,"false","Mossy Smooth Betweenstone Stairs",""
"The Betweenlands","thebetweenlands:mossy_smooth_betweenstone_wall",15020,0,"false","Mossy Smooth Betweenstone Wall",""
"The Betweenlands","thebetweenlands:moth_house",15255,0,"false","Moth House",""
"The Betweenlands","thebetweenlands:mud",14771,0,"false","Mud",""
"The Betweenlands","thebetweenlands:mud_brick_alcove",15064,0,"false","Dungeon Alcove",""
"The Betweenlands","thebetweenlands:mud_brick_roof",15226,0,"false","Mud Brick Shingle Roof",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab",14965,0,"false","Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab_stained_brown_rust",14983,0,"false","Brown Rust Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab_stained_cadmium_green",14981,0,"false","Cadmium Green Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab_stained_camelot_magenta",14973,0,"false","Camelot Magenta Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab_stained_caribbean_green",14975,0,"false","Caribbean Green Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab_stained_champagne",14977,0,"false","Champagne Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab_stained_dull_lavender",14970,0,"false","Dull Lavender Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab_stained_elm_cyan",14980,0,"false","Elm Cyan Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab_stained_lavender_blue",14982,0,"false","Lavender Blue Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab_stained_maroon",14971,0,"false","Maroon Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab_stained_midnight_purple",14984,0,"false","Midnight Purple Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab_stained_pewter_grey",14985,0,"false","Pewter Grey Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab_stained_raisin_black",14978,0,"false","Raisin Black Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab_stained_saffron",14974,0,"false","Saffron Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab_stained_shadow_green",14972,0,"false","Shadow Green Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab_stained_sushi_green",14979,0,"false","Sushi Green Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_slab_stained_vivid_tangerine",14976,0,"false","Vivid Tangerine Mud Brick Shingle Slab",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stained",14969,0,"true","Dull Lavender Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stained",14969,1,"true","Maroon Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stained",14969,2,"true","Shadow Green Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stained",14969,3,"true","Camelot Magenta Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stained",14969,4,"true","Saffron Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stained",14969,5,"true","Caribbean Green Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stained",14969,6,"true","Vivid Tangerine Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stained",14969,7,"true","Champagne Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stained",14969,8,"true","Raisin Black Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stained",14969,9,"true","Sushi Green Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stained",14969,10,"true","Elm Cyan Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stained",14969,11,"true","Cadmium Green Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stained",14969,12,"true","Lavender Blue Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stained",14969,13,"true","Brown Rust Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stained",14969,14,"true","Midnight Purple Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stained",14969,15,"true","Pewter Grey Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs",14966,0,"false","Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs_stained_brown_rust",14999,0,"false","Brown Rust Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs_stained_cadmium_green",14997,0,"false","Cadmium Green Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs_stained_camelot_magenta",14989,0,"false","Camelot Magenta Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs_stained_caribbean_green",14991,0,"false","Caribbean Green Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs_stained_champagne",14993,0,"false","Champagne Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs_stained_dull_lavender",14986,0,"false","Dull Lavender Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs_stained_elm_cyan",14996,0,"false","Elm Cyan Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs_stained_lavender_blue",14998,0,"false","Lavender Blue Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs_stained_maroon",14987,0,"false","Maroon Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs_stained_midnight_purple",15000,0,"false","Midnight Purple Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs_stained_pewter_grey",15001,0,"false","Pewter Grey Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs_stained_raisin_black",14994,0,"false","Raisin Black Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs_stained_saffron",14990,0,"false","Saffron Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs_stained_shadow_green",14988,0,"false","Shadow Green Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs_stained_sushi_green",14995,0,"false","Sushi Green Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_stairs_stained_vivid_tangerine",14992,0,"false","Vivid Tangerine Mud Brick Shingle Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_shingle_wall",14967,0,"false","Mud Brick Shingle Wall",""
"The Betweenlands","thebetweenlands:mud_brick_shingles",14867,0,"false","Mud Brick Shingles",""
"The Betweenlands","thebetweenlands:mud_brick_slab",14949,0,"false","Mud Brick Slab",""
"The Betweenlands","thebetweenlands:mud_brick_slab_decay_1",15052,0,"false","Sludgy Mud Brick Slab 1",""
"The Betweenlands","thebetweenlands:mud_brick_slab_decay_2",15053,0,"false","Sludgy Mud Brick Slab 2",""
"The Betweenlands","thebetweenlands:mud_brick_slab_decay_3",15054,0,"false","Sludgy Mud Brick Slab 3",""
"The Betweenlands","thebetweenlands:mud_brick_slab_decay_4",15055,0,"false","Sludgy Mud Brick Slab 4",""
"The Betweenlands","thebetweenlands:mud_brick_spike_trap",15093,0,"false","Mud Brick Spike Trap",""
"The Betweenlands","thebetweenlands:mud_brick_stairs",14896,0,"false","Mud Brick Stairs",""
"The Betweenlands","thebetweenlands:mud_brick_stairs_decay_1",15048,0,"false","Sludgy Mud Brick Stairs 1",""
"The Betweenlands","thebetweenlands:mud_brick_stairs_decay_2",15049,0,"false","Sludgy Mud Brick Stairs 2",""
"The Betweenlands","thebetweenlands:mud_brick_stairs_decay_3",15050,0,"false","Sludgy Mud Brick Stairs 3",""
"The Betweenlands","thebetweenlands:mud_brick_stairs_decay_4",15051,0,"false","Sludgy Mud Brick Stairs 4",""
"The Betweenlands","thebetweenlands:mud_brick_wall",15010,0,"false","Mud Brick Wall",""
"The Betweenlands","thebetweenlands:mud_bricks",14866,0,"false","Mud Bricks",""
"The Betweenlands","thebetweenlands:mud_bricks_carved",15047,0,"true","Carved Mud Bricks",""
"The Betweenlands","thebetweenlands:mud_bricks_carved",15047,1,"true","Sludgy Carved Mud Bricks 1",""
"The Betweenlands","thebetweenlands:mud_bricks_carved",15047,2,"true","Sludgy Carved Mud Bricks 2",""
"The Betweenlands","thebetweenlands:mud_bricks_carved",15047,3,"true","Sludgy Carved Mud Bricks 3",""
"The Betweenlands","thebetweenlands:mud_bricks_carved",15047,4,"true","Sludgy Carved Mud Bricks 4",""
"The Betweenlands","thebetweenlands:mud_bricks_carved",15047,5,"true","Carved Mud Bricks Edge",""
"The Betweenlands","thebetweenlands:mud_bricks_carved",15047,6,"true","Sludgy Carved Mud Bricks Edge 1",""
"The Betweenlands","thebetweenlands:mud_bricks_carved",15047,7,"true","Sludgy Carved Mud Bricks Edge 2",""
"The Betweenlands","thebetweenlands:mud_bricks_carved",15047,8,"true","Sludgy Carved Mud Bricks Edge 3",""
"The Betweenlands","thebetweenlands:mud_bricks_carved",15047,9,"true","Sludgy Carved Mud Bricks Edge 4",""
"The Betweenlands","thebetweenlands:mud_bricks_carved",15047,10,"true","Sludgy Mud Bricks 1",""
"The Betweenlands","thebetweenlands:mud_bricks_carved",15047,11,"true","Sludgy Mud Bricks 2",""
"The Betweenlands","thebetweenlands:mud_bricks_carved",15047,12,"true","Sludgy Mud Bricks 3",""
"The Betweenlands","thebetweenlands:mud_bricks_carved",15047,13,"true","Sludgy Mud Bricks 4",""
"The Betweenlands","thebetweenlands:mud_bricks_climbable",15070,0,"false","Runged Mud Bricks",""
"The Betweenlands","thebetweenlands:mud_flower_pot",15212,0,"false","Mud Brick Flower Pot",""
"The Betweenlands","thebetweenlands:mud_flower_pot_candle",15213,0,"false","Mud Brick Flower Pot With Candle",""
"The Betweenlands","thebetweenlands:mud_loot_pot",15042,0,"true","Mud Pot of Chance",""
"The Betweenlands","thebetweenlands:mud_loot_pot",15042,4,"true","Mud Pot of Chance",""
"The Betweenlands","thebetweenlands:mud_loot_pot",15042,8,"true","Mud Pot of Chance",""
"The Betweenlands","thebetweenlands:mud_tiles",15045,0,"true","Mud Tiles",""
"The Betweenlands","thebetweenlands:mud_tiles",15045,1,"true","Decayed Mud Tiles",""
"The Betweenlands","thebetweenlands:mud_tiles",15045,2,"true","Cracked Mud Tiles",""
"The Betweenlands","thebetweenlands:mud_tiles",15045,3,"true","Decayed Cracked Mud Tiles",""
"The Betweenlands","thebetweenlands:mud_tiles_spike_trap",15094,0,"false","Mud Tiles Spike Trap",""
"The Betweenlands","thebetweenlands:mud_tiles_water",15071,0,"false","Broken Mud Tiles",""
"The Betweenlands","thebetweenlands:mud_tower_beam_lens_supports",15062,0,"false","Beam Lens Support",""
"The Betweenlands","thebetweenlands:mud_tower_beam_origin",15059,0,"false","Beam Origin",""
"The Betweenlands","thebetweenlands:mud_tower_beam_relay",15060,0,"false","Beam Lens",""
"The Betweenlands","thebetweenlands:mud_tower_beam_tube",15061,0,"false","Beam Passage",""
"The Betweenlands","thebetweenlands:mud_tower_brazier",15103,0,"false","Brazier",""
"The Betweenlands","thebetweenlands:mummy_bait",15546,0,"false","Mummy Bait",""
"The Betweenlands","thebetweenlands:mysterious_record",15477,0,"false","Mysterious Disc","record"
"The Betweenlands","thebetweenlands:nesting_block_bones",15158,0,"false","Nesting Block",""
"The Betweenlands","thebetweenlands:nesting_block_sticks",15157,0,"false","Nesting Block",""
"The Betweenlands","thebetweenlands:net",15451,0,"false","Net",""
"The Betweenlands","thebetweenlands:nettle",15144,0,"false","Nettle",""
"The Betweenlands","thebetweenlands:nettle_flowered",15145,0,"false","Flowered Nettle",""
"The Betweenlands","thebetweenlands:nibblestick",15345,0,"false","Nibblestick",""
"The Betweenlands","thebetweenlands:nibbletwig_plank_door_item",15491,0,"false","Nibbletwig Plank Door",""
"The Betweenlands","thebetweenlands:nibbletwig_plank_door_treated_item",15498,0,"false","Treated Nibbletwig Plank Door",""
"The Betweenlands","thebetweenlands:nibbletwig_plank_fence",15028,0,"false","Nibbletwig Plank Fence","fenceWood"
"The Betweenlands","thebetweenlands:nibbletwig_plank_fence_gate",15034,0,"false","Nibbletwig Plank Fence Gate","fenceGateWood"
"The Betweenlands","thebetweenlands:nibbletwig_plank_fence_gate_treated",15284,0,"false","Treated Nibbletwig Plank Fence Gate",""
"The Betweenlands","thebetweenlands:nibbletwig_plank_fence_treated",15283,0,"false","Treated Nibbletwig Plank Fence",""
"The Betweenlands","thebetweenlands:nibbletwig_plank_slab",14964,0,"false","Nibbletwig Plank Slab","slabWood"
"The Betweenlands","thebetweenlands:nibbletwig_plank_slab_treated",15281,0,"false","Treated Nibbletwig Plank Slab",""
"The Betweenlands","thebetweenlands:nibbletwig_plank_stairs",14937,0,"false","Nibbletwig Plank Stairs","stairWood"
"The Betweenlands","thebetweenlands:nibbletwig_plank_stairs_treated",15282,0,"false","Treated Nibbletwig Plank Stairs",""
"The Betweenlands","thebetweenlands:nibbletwig_plank_trapdoor",15202,0,"false","Nibbletwig Plank Trapdoor",""
"The Betweenlands","thebetweenlands:nibbletwig_plank_trapdoor_treated",15208,0,"false","Treated Nibbletwig Plank Trapdoor",""
"The Betweenlands","thebetweenlands:nibbletwig_planks",14831,0,"false","Nibbletwig Planks","plankWood"
"The Betweenlands","thebetweenlands:nibbletwig_planks_treated",15280,0,"false","Treated Nibbletwig Planks",""
"The Betweenlands","thebetweenlands:octine_arrow",15435,0,"false","Octine Arrow",""
"The Betweenlands","thebetweenlands:octine_axe",15411,0,"false","Octine Axe",""
